gst_record_id,invoice_id,order_id,gst_type,return_period,gstin,taxable_value,igst,cgst,sgst,cess,total_tax,itc_eligible,itc_matched,filed_status
GST-0336-IN,INV-0336,ORD-336,INPUT,2025-02,29AAACR2288E1ZK,7.32,0,0.66,0.66,0,1.32,TRUE,TRUE,RECONCILED
GST-0337-OUT,INV-0337,ORD-337,OUTPUT,2025-02,29ABCDE0337F1Z5,1177.44,0,105.97,105.97,0,211.94,FALSE,,FILED
GST-0337-IN,INV-0337,ORD-337,INPUT,2025-02,29AAACR2288E1ZK,27.79,0,2.5,2.5,0,5.0,TRUE,TRUE,RECONCILED
GST-0338-OUT,INV-0338,ORD-338,OUTPUT,2025-02,29ABCDE0338F1Z5,1131.58,0,101.84,101.84,0,203.68,FALSE,,FILED
GST-0338-IN,INV-0338,ORD-338,INPUT,2025-02,29AAACR2288E1ZK,5.34,0,0.48,0.48,0,0.96,TRUE,TRUE,RECONCILED
GST-0339-OUT,INV-0339,ORD-339,OUTPUT,2025-02,29ABCDE0339F1Z5,4614.81,0,415.33,415.33,0,830.66,FALSE,,FILED
GST-0339-IN,INV-0339,ORD-339,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0340-OUT,INV-0340,ORD-340,OUTPUT,2025-02,29ABCDE0340F1Z5,5048.86,908.8,0,0,0,908.8,FALSE,,FILED
GST-0340-IN,INV-0340,ORD-340,INPUT,2025-02,29AAACR2288E1ZK,119.15,0,10.72,10.73,0,21.45,TRUE,TRUE,RECONCILED
GST-0341-OUT,INV-0341,ORD-341,OUTPUT,2025-02,29ABCDE0341F1Z5,1841.21,0,165.71,165.71,0,331.42,FALSE,,FILED
GST-0341-IN,INV-0341,ORD-341,INPUT,2025-02,29AAACR2288E1ZK,8.69,0,0.78,0.78,0,1.56,TRUE,TRUE,RECONCILED
GST-0342-OUT,INV-0342,ORD-342,OUTPUT,2025-02,29ABCDE0342F1Z5,556.18,0,50.05,50.06,0,100.11,FALSE,,FILED
GST-0342-IN,INV-0342,ORD-342,INPUT,2025-02,29AAACR2288E1ZK,13.13,0,1.18,1.18,0,2.36,TRUE,TRUE,RECONCILED
GST-0343-OUT,INV-0343,ORD-343,OUTPUT,2025-02,29ABCDE0343F1Z5,1567.86,0,141.11,141.11,0,282.22,FALSE,,FILED
GST-0343-IN,INV-0343,ORD-343,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0344-OUT,INV-0344,ORD-344,OUTPUT,2025-02,29ABCDE0344F1Z5,373.33,0,33.6,33.6,0,67.2,FALSE,,FILED
GST-0344-IN,INV-0344,ORD-344,INPUT,2025-02,29AAACR2288E1ZK,8.81,0,0.8,0.79,0,1.59,TRUE,TRUE,RECONCILED
GST-0345-OUT,INV-0345,ORD-345,OUTPUT,2025-02,29ABCDE0345F1Z5,1776.19,319.72,0,0,0,319.72,FALSE,,FILED
GST-0345-IN,INV-0345,ORD-345,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0346-OUT,INV-0346,ORD-346,OUTPUT,2025-02,29ABCDE0346F1Z5,1786.87,321.64,0,0,0,321.64,FALSE,,FILED
GST-0346-IN,INV-0346,ORD-346,INPUT,2025-02,29AAACR2288E1ZK,42.17,0,3.79,3.8,0,7.59,TRUE,TRUE,RECONCILED
GST-0347-OUT,INV-0347,ORD-347,OUTPUT,2025-02,29ABCDE0347F1Z5,4945.62,890.21,0,0,0,890.21,FALSE,,FILED
GST-0347-IN,INV-0347,ORD-347,INPUT,2025-02,29AAACR2288E1ZK,23.34,0,2.1,2.1,0,4.2,TRUE,TRUE,RECONCILED
GST-0348-OUT,INV-0348,ORD-348,OUTPUT,2025-02,29ABCDE0348F1Z5,1221.0,0,109.89,109.89,0,219.78,FALSE,,FILED
GST-0348-IN,INV-0348,ORD-348,INPUT,2025-02,29AAACR2288E1ZK,28.82,0,2.6,2.59,0,5.19,TRUE,TRUE,RECONCILED
GST-0349-OUT,INV-0349,ORD-349,OUTPUT,2025-02,29ABCDE0349F1Z5,388.9,70.0,0,0,0,70.0,FALSE,,FILED
GST-0349-IN,INV-0349,ORD-349,INPUT,2025-02,29AAACR2288E1ZK,9.18,0,0.82,0.83,0,1.65,TRUE,TRUE,RECONCILED
GST-0350-OUT,INV-0350,ORD-350,OUTPUT,2025-02,29ABCDE0350F1Z5,1332.1,239.78,0,0,0,239.78,FALSE,,FILED
GST-0350-IN,INV-0350,ORD-350,INPUT,2025-02,29AAACR2288E1ZK,36.94,0,3.33,3.32,0,6.65,TRUE,TRUE,RECONCILED
GST-0351-OUT,INV-0351,ORD-351,OUTPUT,2025-02,29ABCDE0351F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0351-IN,INV-0351,ORD-351,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0352-OUT,INV-0352,ORD-352,OUTPUT,2025-02,29ABCDE0352F1Z5,744.14,0,66.97,66.98,0,133.95,FALSE,,FILED
GST-0352-IN,INV-0352,ORD-352,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0353-OUT,INV-0353,ORD-353,OUTPUT,2025-02,29ABCDE0353F1Z5,2097.8,0,188.8,188.8,0,377.6,FALSE,,FILED
GST-0353-IN,INV-0353,ORD-353,INPUT,2025-02,29AAACR2288E1ZK,49.51,0,4.46,4.45,0,8.91,TRUE,TRUE,RECONCILED
GST-0354-OUT,INV-0354,ORD-354,OUTPUT,2025-02,29ABCDE0354F1Z5,5914.03,1064.53,0,0,0,1064.53,FALSE,,FILED
GST-0354-IN,INV-0354,ORD-354,INPUT,2025-02,29AAACR2288E1ZK,132.59,0,11.94,11.93,0,23.87,TRUE,TRUE,RECONCILED
GST-0355-OUT,INV-0355,ORD-355,OUTPUT,2025-02,29ABCDE0355F1Z5,9980.75,0,898.26,898.27,0,1796.53,FALSE,,FILED
GST-0355-IN,INV-0355,ORD-355,INPUT,2025-02,29AAACR2288E1ZK,47.11,0,4.24,4.24,0,8.48,TRUE,TRUE,RECONCILED
GST-0356-OUT,INV-0356,ORD-356,OUTPUT,2025-02,29ABCDE0356F1Z5,2967.9,0,267.11,267.11,0,534.22,FALSE,,FILED
GST-0356-IN,INV-0356,ORD-356,INPUT,2025-02,29AAACR2288E1ZK,70.04,0,6.3,6.31,0,12.61,TRUE,TRUE,RECONCILED
GST-0358-OUT,INV-0358,ORD-358,OUTPUT,2025-02,29ABCDE0358F1Z5,1378.69,0,124.08,124.08,0,248.16,FALSE,,FILED
GST-0358-IN,INV-0358,ORD-358,INPUT,2025-02,29AAACR2288E1ZK,30.91,0,2.78,2.78,0,5.56,TRUE,TRUE,RECONCILED
GST-0359-OUT,INV-0359,ORD-359,OUTPUT,2025-02,29ABCDE0359F1Z5,708.8,0,63.79,63.79,0,127.58,FALSE,,FILED
GST-0359-IN,INV-0359,ORD-359,INPUT,2025-02,29AAACR2288E1ZK,15.89,0,1.43,1.43,0,2.86,TRUE,TRUE,RECONCILED
GST-0360-OUT,INV-0360,ORD-360,OUTPUT,2025-02,29ABCDE0360F1Z5,2128.67,0,191.58,191.58,0,383.16,FALSE,,FILED
GST-0360-IN,INV-0360,ORD-360,INPUT,2025-02,29AAACR2288E1ZK,50.24,0,4.52,4.52,0,9.04,TRUE,TRUE,RECONCILED
GST-0361-OUT,INV-0361,ORD-361,OUTPUT,2025-02,29ABCDE0361F1Z5,888.36,0,79.95,79.96,0,159.91,FALSE,,FILED
GST-0361-IN,INV-0361,ORD-361,INPUT,2025-02,29AAACR2288E1ZK,4.19,0,0.38,0.37,0,0.75,TRUE,TRUE,RECONCILED
GST-0362-OUT,INV-0362,ORD-362,OUTPUT,2025-02,29ABCDE0362F1Z5,6399.65,0,575.97,575.97,0,1151.94,FALSE,,FILED
GST-0362-IN,INV-0362,ORD-362,INPUT,2025-02,29AAACR2288E1ZK,151.03,0,13.6,13.59,0,27.19,TRUE,TRUE,RECONCILED
GST-0363-OUT,INV-0363,ORD-363,OUTPUT,2025-02,29ABCDE0363F1Z5,884.88,0,79.64,79.64,0,159.28,FALSE,,FILED
GST-0363-IN,INV-0363,ORD-363,INPUT,2025-02,29AAACR2288E1ZK,4.18,0,0.38,0.37,0,0.75,TRUE,TRUE,RECONCILED
GST-0364-OUT,INV-0364,ORD-364,OUTPUT,2025-02,29ABCDE0364F1Z5,663.22,0,59.69,59.69,0,119.38,FALSE,,FILED
GST-0364-IN,INV-0364,ORD-364,INPUT,2025-02,29AAACR2288E1ZK,15.65,0,1.41,1.41,0,2.82,TRUE,TRUE,RECONCILED
GST-0366-OUT,INV-0366,ORD-366,OUTPUT,2025-02,29ABCDE0366F1Z5,2737.63,492.77,0,0,0,492.77,FALSE,,FILED
GST-0366-IN,INV-0366,ORD-366,INPUT,2025-02,29AAACR2288E1ZK,64.61,0,5.82,5.81,0,11.63,TRUE,TRUE,RECONCILED
GST-0367-OUT,INV-0367,ORD-367,OUTPUT,2025-02,29ABCDE0367F1Z5,816.45,0,73.48,73.48,0,146.96,FALSE,,FILED
GST-0367-IN,INV-0367,ORD-367,INPUT,2025-02,29AAACR2288E1ZK,3.85,0,0.34,0.35,0,0.69,TRUE,TRUE,RECONCILED
GST-0368-OUT,INV-0368,ORD-368,OUTPUT,2025-02,29ABCDE0368F1Z5,1211.36,0,109.02,109.02,0,218.04,FALSE,,FILED
GST-0368-IN,INV-0368,ORD-368,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0369-OUT,INV-0369,ORD-369,OUTPUT,2025-02,29ABCDE0369F1Z5,259.6,46.73,0,0,0,46.73,FALSE,,FILED
GST-0369-IN,INV-0369,ORD-369,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0370-OUT,INV-0370,ORD-370,OUTPUT,2025-02,29ABCDE0370F1Z5,2240.36,0,201.63,201.63,0,403.26,FALSE,,FILED
GST-0370-IN,INV-0370,ORD-370,INPUT,2025-02,29AAACR2288E1ZK,10.57,0,0.95,0.95,0,1.9,TRUE,TRUE,RECONCILED
GST-0371-OUT,INV-0371,ORD-371,OUTPUT,2025-02,29ABCDE0371F1Z5,2185.45,0,196.69,196.69,0,393.38,FALSE,,FILED
GST-0371-IN,INV-0371,ORD-371,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0372-OUT,INV-0372,ORD-372,OUTPUT,2025-02,29ABCDE0372F1Z5,631.44,113.66,0,0,0,113.66,FALSE,,FILED
GST-0372-IN,INV-0372,ORD-372,INPUT,2025-02,29AAACR2288E1ZK,2.98,0,0.27,0.27,0,0.54,TRUE,TRUE,RECONCILED
GST-0373-OUT,INV-0373,ORD-373,OUTPUT,2025-02,29ABCDE0373F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0373-IN,INV-0373,ORD-373,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0374-OUT,INV-0374,ORD-374,OUTPUT,2025-02,29ABCDE0374F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0374-IN,INV-0374,ORD-374,INPUT,2025-02,29AAACR2288E1ZK,5.68,0,0.51,0.51,0,1.02,TRUE,TRUE,RECONCILED
GST-0375-OUT,INV-0375,ORD-375,OUTPUT,2025-02,29ABCDE0375F1Z5,1131.9,203.74,0,0,0,203.74,FALSE,,FILED
GST-0375-IN,INV-0375,ORD-375,INPUT,2025-02,29AAACR2288E1ZK,25.38,0,2.29,2.28,0,4.57,TRUE,TRUE,RECONCILED
GST-0376-OUT,INV-0376,ORD-376,OUTPUT,2025-02,29ABCDE0376F1Z5,1093.48,0,98.42,98.41,0,196.83,FALSE,,FILED
GST-0376-IN,INV-0376,ORD-376,INPUT,2025-02,29AAACR2288E1ZK,5.16,0,0.47,0.46,0,0.93,TRUE,TRUE,RECONCILED
GST-0377-OUT,INV-0377,ORD-377,OUTPUT,2025-02,29ABCDE0377F1Z5,962.58,0,86.63,86.63,0,173.26,FALSE,,FILED
GST-0377-IN,INV-0377,ORD-377,INPUT,2025-02,29AAACR2288E1ZK,22.72,0,2.04,2.05,0,4.09,TRUE,TRUE,RECONCILED
GST-0378-OUT,INV-0378,ORD-378,OUTPUT,2025-02,29ABCDE0378F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0378-IN,INV-0378,ORD-378,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0379-OUT,INV-0379,ORD-379,OUTPUT,2025-02,29ABCDE0379F1Z5,956.33,0,86.07,86.07,0,172.14,FALSE,,FILED
GST-0379-IN,INV-0379,ORD-379,INPUT,2025-02,29AAACR2288E1ZK,22.57,0,2.03,2.03,0,4.06,TRUE,TRUE,RECONCILED
GST-0380-OUT,INV-0380,ORD-380,OUTPUT,2025-02,29ABCDE0380F1Z5,4021.64,0,361.95,361.95,0,723.9,FALSE,,FILED
GST-0380-IN,INV-0380,ORD-380,INPUT,2025-02,29AAACR2288E1ZK,94.91,0,8.54,8.54,0,17.08,TRUE,TRUE,RECONCILED
GST-0381-OUT,INV-0381,ORD-381,OUTPUT,2025-02,29ABCDE0381F1Z5,13842.86,0,1245.86,1245.85,0,2491.71,FALSE,,FILED
GST-0381-IN,INV-0381,ORD-381,INPUT,2025-02,29AAACR2288E1ZK,326.69,0,29.4,29.4,0,58.8,TRUE,TRUE,RECONCILED
GST-0382-OUT,INV-0382,ORD-382,OUTPUT,2025-02,29ABCDE0382F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0382-IN,INV-0382,ORD-382,INPUT,2025-02,29AAACR2288E1ZK,5.68,0,0.51,0.51,0,1.02,TRUE,TRUE,RECONCILED
GST-0383-OUT,INV-0383,ORD-383,OUTPUT,2025-02,29ABCDE0383F1Z5,1525.15,274.53,0,0,0,274.53,FALSE,,FILED
GST-0383-IN,INV-0383,ORD-383,INPUT,2025-02,29AAACR2288E1ZK,7.2,0,0.65,0.65,0,1.3,TRUE,TRUE,RECONCILED
GST-0384-OUT,INV-0384,ORD-384,OUTPUT,2025-02,29ABCDE0384F1Z5,5158.0,928.44,0,0,0,928.44,FALSE,,FILED
GST-0384-IN,INV-0384,ORD-384,INPUT,2025-02,29AAACR2288E1ZK,121.73,0,10.96,10.95,0,21.91,TRUE,TRUE,RECONCILED
GST-0385-OUT,INV-0385,ORD-385,OUTPUT,2025-02,29ABCDE0385F1Z5,1993.03,0,179.38,179.37,0,358.75,FALSE,,FILED
GST-0385-IN,INV-0385,ORD-385,INPUT,2025-02,29AAACR2288E1ZK,47.04,0,4.24,4.23,0,8.47,TRUE,TRUE,RECONCILED
GST-0386-OUT,INV-0386,ORD-386,OUTPUT,2025-02,29ABCDE0386F1Z5,1470.69,0,132.37,132.36,0,264.73,FALSE,,FILED
GST-0386-IN,INV-0386,ORD-386,INPUT,2025-02,29AAACR2288E1ZK,40.78,0,3.67,3.67,0,7.34,TRUE,TRUE,RECONCILED
GST-0387-OUT,INV-0387,ORD-387,OUTPUT,2025-02,29ABCDE0387F1Z5,1127.88,0,101.51,101.51,0,203.02,FALSE,,FILED
GST-0387-IN,INV-0387,ORD-387,INPUT,2025-02,29AAACR2288E1ZK,5.32,0,0.48,0.48,0,0.96,TRUE,TRUE,RECONCILED
GST-0388-OUT,INV-0388,ORD-388,OUTPUT,2025-02,29ABCDE0388F1Z5,1328.87,0,119.6,119.6,0,239.2,FALSE,,FILED
GST-0388-IN,INV-0388,ORD-388,INPUT,2025-02,29AAACR2288E1ZK,29.79,0,2.68,2.68,0,5.36,TRUE,TRUE,RECONCILED
GST-0389-OUT,INV-0389,ORD-389,OUTPUT,2025-02,29ABCDE0389F1Z5,390.12,0,35.11,35.11,0,70.22,FALSE,,FILED
GST-0389-IN,INV-0389,ORD-389,INPUT,2025-02,29AAACR2288E1ZK,9.21,0,0.83,0.83,0,1.66,TRUE,TRUE,RECONCILED
GST-0390-OUT,INV-0390,ORD-390,OUTPUT,2025-02,29ABCDE0390F1Z5,2819.04,507.43,0,0,0,507.43,FALSE,,FILED
GST-0390-IN,INV-0390,ORD-390,INPUT,2025-02,29AAACR2288E1ZK,66.53,0,5.99,5.99,0,11.98,TRUE,TRUE,RECONCILED
GST-0391-OUT,INV-0391,ORD-391,OUTPUT,2025-02,29ABCDE0391F1Z5,543.63,0,48.92,48.93,0,97.85,FALSE,,FILED
GST-0391-IN,INV-0391,ORD-391,INPUT,2025-02,29AAACR2288E1ZK,12.83,0,1.16,1.15,0,2.31,TRUE,TRUE,RECONCILED
GST-0392-OUT,INV-0392,ORD-392,OUTPUT,2025-02,29ABCDE0392F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0392-IN,INV-0392,ORD-392,INPUT,2025-02,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0393-OUT,INV-0393,ORD-393,OUTPUT,2025-02,29ABCDE0393F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0393-IN,INV-0393,ORD-393,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0394-OUT,INV-0394,ORD-394,OUTPUT,2025-02,29ABCDE0394F1Z5,1026.54,0,92.39,92.39,0,184.78,FALSE,,FILED
GST-0394-IN,INV-0394,ORD-394,INPUT,2025-02,29AAACR2288E1ZK,24.23,0,2.18,2.18,0,4.36,TRUE,TRUE,RECONCILED
GST-0395-OUT,INV-0395,ORD-395,OUTPUT,2025-02,29ABCDE0395F1Z5,1648.0,0,148.32,148.32,0,296.64,FALSE,,FILED
GST-0395-IN,INV-0395,ORD-395,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0396-OUT,INV-0396,ORD-396,OUTPUT,2025-02,29ABCDE0396F1Z5,1716.23,0,154.46,154.46,0,308.92,FALSE,,FILED
GST-0396-IN,INV-0396,ORD-396,INPUT,2025-02,29AAACR2288E1ZK,8.1,0,0.73,0.73,0,1.46,TRUE,TRUE,RECONCILED
GST-0398-OUT,INV-0398,ORD-398,OUTPUT,2025-02,29ABCDE0398F1Z5,398.08,0,35.83,35.82,0,71.65,FALSE,,FILED
GST-0398-IN,INV-0398,ORD-398,INPUT,2025-02,29AAACR2288E1ZK,9.39,0,0.84,0.85,0,1.69,TRUE,TRUE,RECONCILED
GST-0399-OUT,INV-0399,ORD-399,OUTPUT,2025-02,29ABCDE0399F1Z5,368.36,0,33.16,33.15,0,66.31,FALSE,,FILED
GST-0399-IN,INV-0399,ORD-399,INPUT,2025-02,29AAACR2288E1ZK,1.74,0,0.15,0.16,0,0.31,TRUE,TRUE,RECONCILED
GST-0400-OUT,INV-0400,ORD-400,OUTPUT,2025-02,29ABCDE0400F1Z5,4136.94,744.65,0,0,0,744.65,FALSE,,FILED
GST-0400-IN,INV-0400,ORD-400,INPUT,2025-02,29AAACR2288E1ZK,19.53,0,1.76,1.76,0,3.52,TRUE,TRUE,RECONCILED
GST-0401-OUT,INV-0401,ORD-401,OUTPUT,2025-02,29ABCDE0401F1Z5,2704.58,0,243.41,243.41,0,486.82,FALSE,,FILED
GST-0401-IN,INV-0401,ORD-401,INPUT,2025-02,29AAACR2288E1ZK,12.77,0,1.15,1.15,0,2.3,TRUE,TRUE,RECONCILED
GST-0402-OUT,INV-0402,ORD-402,OUTPUT,2025-02,29ABCDE0402F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0402-IN,INV-0402,ORD-402,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0403-OUT,INV-0403,ORD-403,OUTPUT,2025-02,29ABCDE0403F1Z5,497.22,0,44.75,44.75,0,89.5,FALSE,,FILED
GST-0403-IN,INV-0403,ORD-403,INPUT,2025-02,29AAACR2288E1ZK,11.73,0,1.05,1.06,0,2.11,TRUE,TRUE,RECONCILED
GST-0404-OUT,INV-0404,ORD-404,OUTPUT,2025-02,29ABCDE0404F1Z5,526.18,94.71,0,0,0,94.71,FALSE,,FILED
GST-0404-IN,INV-0404,ORD-404,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0405-OUT,INV-0405,ORD-405,OUTPUT,2025-02,29ABCDE0405F1Z5,816.58,0,73.49,73.49,0,146.98,FALSE,,FILED
GST-0405-IN,INV-0405,ORD-405,INPUT,2025-02,29AAACR2288E1ZK,19.27,0,1.74,1.73,0,3.47,TRUE,TRUE,RECONCILED
GST-0406-OUT,INV-0406,ORD-406,OUTPUT,2025-02,29ABCDE0406F1Z5,435.36,78.37,0,0,0,78.37,FALSE,,FILED
GST-0406-IN,INV-0406,ORD-406,INPUT,2025-02,29AAACR2288E1ZK,12.07,0,1.08,1.09,0,2.17,TRUE,TRUE,RECONCILED
GST-0407-OUT,INV-0407,ORD-407,OUTPUT,2025-02,29ABCDE0407F1Z5,282.38,50.83,0,0,0,50.83,FALSE,,FILED
GST-0407-IN,INV-0407,ORD-407,INPUT,2025-02,29AAACR2288E1ZK,6.66,0,0.6,0.6,0,1.2,TRUE,TRUE,RECONCILED
GST-0408-OUT,INV-0408,ORD-408,OUTPUT,2025-02,29ABCDE0408F1Z5,662.64,0,59.63,59.64,0,119.27,FALSE,,FILED
GST-0408-IN,INV-0408,ORD-408,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0409-OUT,INV-0409,ORD-409,OUTPUT,2025-02,29ABCDE0409F1Z5,1435.04,0,129.16,129.15,0,258.31,FALSE,,FILED
GST-0409-IN,INV-0409,ORD-409,INPUT,2025-02,29AAACR2288E1ZK,33.87,0,3.05,3.05,0,6.1,TRUE,TRUE,RECONCILED
GST-0410-OUT,INV-0410,ORD-410,OUTPUT,2025-02,29ABCDE0410F1Z5,3928.51,707.13,0,0,0,707.13,FALSE,,FILED
GST-0410-IN,INV-0410,ORD-410,INPUT,2025-02,29AAACR2288E1ZK,108.94,0,9.8,9.81,0,19.61,TRUE,TRUE,RECONCILED
GST-0412-OUT,INV-0412,ORD-412,OUTPUT,2025-02,29ABCDE0412F1Z5,499.55,0,44.96,44.96,0,89.92,FALSE,,FILED
GST-0412-IN,INV-0412,ORD-412,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0413-OUT,INV-0413,ORD-413,OUTPUT,2025-02,29ABCDE0413F1Z5,1739.81,0,156.59,156.58,0,313.17,FALSE,,FILED
GST-0413-IN,INV-0413,ORD-413,INPUT,2025-02,29AAACR2288E1ZK,8.21,0,0.74,0.74,0,1.48,TRUE,TRUE,RECONCILED
GST-0414-OUT,INV-0414,ORD-414,OUTPUT,2025-02,29ABCDE0414F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0414-IN,INV-0414,ORD-414,INPUT,2025-02,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0415-OUT,INV-0415,ORD-415,OUTPUT,2025-02,29ABCDE0415F1Z5,2264.44,407.6,0,0,0,407.6,FALSE,,FILED
GST-0415-IN,INV-0415,ORD-415,INPUT,2025-02,29AAACR2288E1ZK,30.46,0,2.74,2.74,0,5.48,TRUE,TRUE,RECONCILED
GST-0416-OUT,INV-0416,ORD-416,OUTPUT,2025-02,29ABCDE0416F1Z5,602.22,0,54.2,54.2,0,108.4,FALSE,,FILED
GST-0416-IN,INV-0416,ORD-416,INPUT,2025-02,29AAACR2288E1ZK,14.21,0,1.28,1.28,0,2.56,TRUE,TRUE,RECONCILED
GST-0417-OUT,INV-0417,ORD-417,OUTPUT,2025-02,29ABCDE0417F1Z5,440.11,0,39.61,39.61,0,79.22,FALSE,,FILED
GST-0417-IN,INV-0417,ORD-417,INPUT,2025-02,29AAACR2288E1ZK,2.08,0,0.18,0.19,0,0.37,TRUE,TRUE,RECONCILED
GST-0418-OUT,INV-0418,ORD-418,OUTPUT,2025-02,29ABCDE0418F1Z5,486.83,87.63,0,0,0,87.63,FALSE,,FILED
GST-0418-IN,INV-0418,ORD-418,INPUT,2025-02,29AAACR2288E1ZK,11.49,0,1.03,1.04,0,2.07,TRUE,TRUE,RECONCILED
GST-0419-OUT,INV-0419,ORD-419,OUTPUT,2025-02,29ABCDE0419F1Z5,279.75,0,25.18,25.17,0,50.35,FALSE,,FILED
GST-0419-IN,INV-0419,ORD-419,INPUT,2025-02,29AAACR2288E1ZK,1.32,0,0.12,0.12,0,0.24,TRUE,TRUE,RECONCILED
GST-0420-OUT,INV-0420,ORD-420,OUTPUT,2025-02,29ABCDE0420F1Z5,1057.31,0,95.16,95.15,0,190.31,FALSE,,FILED
GST-0420-IN,INV-0420,ORD-420,INPUT,2025-02,29AAACR2288E1ZK,23.7,0,2.13,2.14,0,4.27,TRUE,TRUE,RECONCILED
GST-0421-OUT,INV-0421,ORD-421,OUTPUT,2025-02,29ABCDE0421F1Z5,2058.87,370.6,0,0,0,370.6,FALSE,,FILED
GST-0421-IN,INV-0421,ORD-421,INPUT,2025-02,29AAACR2288E1ZK,48.59,0,4.38,4.37,0,8.75,TRUE,TRUE,RECONCILED
GST-0422-OUT,INV-0422,ORD-422,OUTPUT,2025-02,29ABCDE0422F1Z5,938.8,168.98,0,0,0,168.98,FALSE,,FILED
GST-0422-IN,INV-0422,ORD-422,INPUT,2025-02,29AAACR2288E1ZK,22.16,0,2.0,1.99,0,3.99,TRUE,TRUE,RECONCILED
GST-0423-OUT,INV-0423,ORD-423,OUTPUT,2025-02,29ABCDE0423F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0423-IN,INV-0423,ORD-423,INPUT,2025-02,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0424-OUT,INV-0424,ORD-424,OUTPUT,2025-02,29ABCDE0424F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0424-IN,INV-0424,ORD-424,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0425-OUT,INV-0425,ORD-425,OUTPUT,2025-02,29ABCDE0425F1Z5,5694.91,0,512.54,512.54,0,1025.08,FALSE,,FILED
GST-0425-IN,INV-0425,ORD-425,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0426-OUT,INV-0426,ORD-426,OUTPUT,2025-02,29ABCDE0426F1Z5,2138.43,0,192.46,192.46,0,384.92,FALSE,,FILED
GST-0426-IN,INV-0426,ORD-426,INPUT,2025-02,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0427-OUT,INV-0427,ORD-427,OUTPUT,2025-02,29ABCDE0427F1Z5,2202.91,396.52,0,0,0,396.52,FALSE,,FILED
GST-0427-IN,INV-0427,ORD-427,INPUT,2025-02,29AAACR2288E1ZK,51.99,0,4.68,4.68,0,9.36,TRUE,TRUE,RECONCILED
